# t[days] u g r i z y J H K
0.20202 -13.382 -13.335 -12.563 -10.903 -10.536 -9.975 -9.142 nan nan 
0.40404 -13.523 -14.673 -14.341 -13.823 -14.079 -12.942 -14.017 -12.279 -12.174 
0.60606 -14.226 -14.964 -15.030 -14.643 -14.211 -14.401 -13.679 -13.017 -2.377 
0.80808 -13.993 -15.002 -14.951 -14.884 -14.815 -14.412 -14.187 -11.957 -14.165 
1.01010 -13.148 -14.517 -14.884 -14.214 -13.990 -13.773 -13.819 -11.917 -5.706 
1.21212 -13.458 -14.527 -15.184 -14.880 -15.226 -14.996 -14.521 -14.037 -13.972 
1.41414 -13.933 -15.229 -15.283 -15.781 -15.658 -15.867 -15.082 -14.930 -14.787 
1.61616 -14.228 -15.392 -15.473 -15.706 -15.894 -15.806 -15.638 -15.399 -15.239 
1.81818 -13.961 -15.004 -15.626 -15.808 -15.970 -15.976 -16.044 -15.679 -15.221 
2.02020 -13.862 -15.169 -15.663 -15.863 -16.191 -16.281 -16.035 -15.855 -15.602 
2.22222 -13.690 -14.789 -15.431 -15.796 -16.171 -16.174 -15.985 -15.938 -15.842 
2.42424 -13.375 -14.441 -15.241 -15.587 -16.041 -16.170 -15.837 -15.786 -15.473 
2.62626 -13.378 -14.275 -14.965 -15.550 -15.910 -16.057 -16.003 -15.811 -15.466 
2.82828 -13.297 -14.267 -14.833 -15.454 -15.855 -15.994 -15.799 -15.657 -15.455 
3.03030 -13.177 -14.021 -14.704 -15.313 -15.712 -15.911 -15.736 -15.374 -15.480 
3.23232 -12.810 -13.635 -14.465 -15.182 -15.494 -15.693 -15.677 -15.394 -15.305 
3.43434 -12.630 -13.658 -14.448 -14.966 -15.472 -15.596 -15.404 -15.443 -15.290 
3.63636 -12.652 -13.527 -14.364 -14.743 -15.291 -15.601 -15.400 -15.211 -15.021 
3.83838 -12.496 -13.458 -14.105 -14.658 -15.303 -15.503 -15.394 -15.031 -14.783 
4.04040 -12.097 -13.221 -14.004 -14.601 -15.079 -15.372 -15.106 -14.966 -14.880 
4.24242 -12.110 -13.243 -13.972 -14.542 -15.038 -15.242 -15.091 -14.934 -14.820 
4.44444 -11.819 -12.983 -13.747 -14.344 -14.959 -15.148 -15.094 -14.849 -14.562 
4.64646 -11.522 -12.855 -13.534 -14.299 -14.856 -14.992 -14.907 -14.759 -14.564 
4.84848 -11.402 -12.517 -13.609 -14.237 -14.717 -15.001 -14.789 -14.617 -14.392 
5.05051 -11.156 -12.654 -13.480 -14.201 -14.644 -14.823 -14.697 -14.538 -14.332 
5.25253 -11.217 -12.457 -13.407 -14.043 -14.499 -14.727 -14.690 -14.534 -14.404 
5.45455 -11.074 -12.400 -13.189 -13.948 -14.474 -14.604 -14.633 -14.376 -14.295 
5.65657 -10.319 -11.990 -13.029 -13.795 -14.339 -14.562 -14.544 -14.279 -14.219 
5.85859 -10.419 -12.037 -13.184 -13.820 -14.284 -14.579 -14.459 -14.248 -13.900 
6.06061 -9.936 -11.613 -12.817 -13.621 -14.134 -14.447 -14.309 -14.143 -14.027 
6.26263 -9.689 -11.544 -12.679 -13.538 -13.997 -14.413 -14.384 -14.178 -13.867 
6.46465 -9.657 -11.453 -12.589 -13.405 -14.054 -14.269 -14.260 -14.038 -13.815 
6.66667 -9.389 -11.317 -12.535 -13.387 -13.913 -14.120 -14.256 -14.079 -13.864 
6.86869 -9.449 -11.438 -12.473 -13.332 -13.837 -14.081 -14.148 -14.065 -13.732 
7.07071 -8.883 -10.946 -12.271 -13.122 -13.792 -14.021 -14.086 -14.003 -13.684 
7.27273 -8.837 -10.734 -12.202 -13.120 -13.652 -13.964 -13.973 -13.804 -13.637 
7.47475 -8.634 -10.810 -12.114 -12.997 -13.624 -13.847 -13.926 -13.859 -13.603 
7.67677 -8.198 -10.683 -11.944 -12.792 -13.550 -13.821 -13.836 -13.790 -13.587 
7.87879 -8.517 -10.390 -11.876 -12.766 -13.466 -13.694 -13.773 -13.699 -13.554 
8.08081 -7.796 -10.010 -11.599 -12.612 -13.248 -13.511 -13.711 -13.606 -13.399 
8.28283 -7.448 -10.339 -11.684 -12.522 -13.124 -13.577 -13.577 -13.547 -13.421 
8.48485 -7.261 -10.012 -11.482 -12.438 -13.190 -13.538 -13.524 -13.507 -13.385 
8.68687 -7.265 -9.661 -11.266 -12.312 -13.045 -13.371 -13.508 -13.481 -13.341 
8.88889 -6.918 -9.611 -11.115 -12.252 -12.980 -13.394 -13.450 -13.432 -13.202 
9.09091 -6.980 -9.345 -11.012 -12.197 -12.896 -13.243 -13.423 -13.409 -13.123 
9.29293 -6.544 -9.318 -11.016 -12.184 -12.766 -13.123 -13.388 -13.350 -13.182 
9.49495 -6.448 -9.087 -10.795 -11.965 -12.723 -13.037 -13.282 -13.291 -13.149 
9.69697 -6.137 -8.862 -10.713 -11.902 -12.543 -12.972 -13.194 -13.253 -13.056 
9.89899 -5.872 -8.700 -10.627 -11.734 -12.552 -12.889 -13.154 -13.189 -13.088 
10.10101 -5.942 -8.483 -10.458 -11.636 -12.517 -12.888 -13.196 -13.180 -13.015 
10.30303 -5.476 -8.552 -10.432 -11.575 -12.449 -12.786 -13.078 -13.207 -12.924 
10.50505 -5.037 -8.341 -10.265 -11.625 -12.345 -12.776 -13.000 -13.101 -12.946 
10.70707 -4.721 -8.141 -10.189 -11.407 -12.222 -12.685 -12.995 -13.035 -13.007 
10.90909 -4.499 -7.802 -9.988 -11.340 -12.208 -12.545 -12.896 -12.967 -12.884 
11.11111 -4.339 -7.840 -9.912 -11.272 -12.171 -12.502 -12.834 -12.927 -12.882 
11.31313 -5.130 -7.713 -9.984 -11.215 -12.021 -12.434 -12.806 -12.928 -12.897 
11.51515 -4.527 -7.667 -9.729 -11.168 -11.932 -12.403 -12.717 -12.927 -12.855 
11.71717 -4.067 -7.266 -9.558 -11.122 -11.885 -12.369 -12.728 -12.890 -12.804 
11.91919 -3.795 -7.165 -9.673 -11.062 -11.838 -12.297 -12.687 -12.865 -12.712 
12.12121 -4.346 -7.366 -9.434 -11.006 -11.784 -12.206 -12.719 -12.865 -12.925 
12.32323 -3.212 -7.096 -9.275 -10.804 -11.695 -12.142 -12.624 -12.775 -12.704 
12.52525 -3.201 -6.833 -9.260 -10.804 -11.739 -12.228 -12.623 -12.797 -12.746 
12.72727 -3.109 -6.747 -9.387 -10.627 -11.604 -12.096 -12.563 -12.765 -12.767 
12.92929 -4.239 -6.728 -9.142 -10.638 -11.527 -12.049 -12.514 -12.737 -12.694 
13.13131 -2.716 -6.546 -8.992 -10.577 -11.500 -12.050 -12.501 -12.692 -12.710 
13.33333 -2.413 -6.403 -8.831 -10.415 -11.444 -11.961 -12.467 -12.696 -12.787 
13.53535 -2.307 -6.471 -8.862 -10.397 -11.394 -11.955 -12.398 -12.626 -12.659 
13.73737 -2.661 -6.356 -8.708 -10.359 -11.347 -11.921 -12.366 -12.699 -12.639 
13.93939 -2.040 -6.136 -8.438 -10.286 -11.249 -11.852 -12.355 -12.674 -12.730 
14.14141 -2.038 -5.750 -8.525 -10.178 -11.172 -11.844 -12.339 -12.577 -12.669 
14.34343 -1.895 -5.655 -8.321 -10.187 -11.277 -11.798 -12.269 -12.598 -12.796 
14.54545 -1.702 -5.624 -8.538 -10.051 -11.152 -11.711 -12.239 -12.554 -12.659 
14.74747 -1.678 -5.674 -8.088 -10.061 -11.076 -11.670 -12.185 -12.578 -12.605 
14.94949 -1.548 -5.190 -8.191 -9.861 -11.031 -11.734 -12.210 -12.585 -12.599 
15.15152 -1.460 -4.940 -7.977 -9.858 -10.997 -11.617 -12.169 -12.517 -12.612 
15.35354 -1.348 -4.806 -7.874 -9.806 -10.974 -11.562 -12.126 -12.509 -12.601 
15.55556 -1.304 -5.143 -7.750 -9.877 -10.979 -11.529 -12.078 -12.507 -12.587 
15.75758 -1.205 -5.039 -7.768 -9.671 -10.810 -11.515 -12.084 -12.492 -12.502 
15.95960 -1.186 -4.488 -7.674 -9.614 -10.805 -11.393 -12.007 -12.421 -12.509 
16.16162 -1.057 -4.726 -7.713 -9.573 -10.729 -11.538 -11.988 -12.471 -12.625 
16.36364 -0.995 -4.489 -7.499 -9.456 -10.685 -11.425 -12.042 -12.398 -12.521 
16.56566 -0.878 -4.447 -7.394 -9.541 -10.649 -11.390 -11.968 -12.458 -12.544 
16.76768 -0.687 -4.269 -7.348 -9.474 -10.584 -11.279 -11.930 -12.352 -12.462 
16.96970 -0.660 -3.712 -7.205 -9.347 -10.576 -11.205 -11.906 -12.388 -12.484 
17.17172 -0.609 -3.592 -7.147 -9.300 -10.535 -11.151 -11.860 -12.308 -12.493 
17.37374 -0.387 -3.438 -7.015 -9.202 -10.479 -11.110 -11.878 -12.273 -12.497 
17.57576 -0.469 -3.751 -7.056 -9.107 -10.483 -11.120 -11.843 -12.279 -12.446 
17.77778 -0.103 -3.578 -6.974 -9.094 -10.284 -11.015 -11.759 -12.258 -12.405 
17.97980 -0.110 -3.370 -6.697 -9.103 -10.275 -11.027 -11.718 -12.185 -12.373 
18.18182 -0.001 -3.739 -6.867 -8.998 -10.236 -10.960 -11.718 -12.215 -12.346 
18.38384 0.179 -3.692 -6.532 -8.894 -10.161 -10.941 -11.651 -12.180 -12.361 
18.58586 0.299 -3.123 -6.430 -8.778 -10.188 -10.883 -11.650 -12.153 -12.394 
18.78788 0.453 -3.174 -6.403 -8.763 -10.181 -10.877 -11.605 -12.123 -12.320 
18.98990 0.722 -2.949 -6.509 -8.614 -10.043 -10.739 -11.569 -12.116 -12.332 
19.19192 0.754 -2.895 -6.396 -8.690 -9.974 -10.765 -11.532 -12.041 -12.309 
19.39394 0.887 -2.947 -6.276 -8.642 -9.959 -10.674 -11.479 -11.990 -12.208 
19.59596 1.065 -2.911 -6.210 -8.433 -9.841 -10.561 -11.385 -11.964 -12.231 
19.79798 1.212 -2.760 -5.944 -8.181 -9.782 -10.513 -11.308 -11.851 -12.129 
