# t[days] u g r i z y J H K
0.20202 -10.743 -10.229 -9.753 -9.590 -8.825 -10.346 -11.035 -10.215 -6.341 
0.40404 -13.751 -13.436 -13.600 -14.466 -13.787 -14.419 -13.258 -12.420 -12.942 
0.60606 -13.104 -14.190 -14.485 -15.006 -15.197 -15.402 -15.216 -14.153 -13.581 
0.80808 -12.590 -13.973 -15.051 -15.773 -15.650 -15.122 -15.021 -15.050 -13.952 
1.01010 -12.739 -13.832 -15.199 -15.619 -15.891 -16.060 -15.575 -15.086 -15.139 
1.21212 -12.304 -13.592 -15.030 -15.638 -16.146 -16.061 -15.839 -15.725 -14.970 
1.41414 -10.755 -13.518 -14.755 -15.527 -15.987 -16.133 -16.035 -15.842 -15.523 
1.61616 -10.250 -13.161 -14.603 -15.428 -16.059 -16.084 -16.114 -15.974 -15.551 
1.81818 -10.507 -12.518 -14.522 -15.559 -16.067 -16.232 -16.282 -16.311 -16.062 
2.02020 -10.975 -12.380 -14.077 -15.379 -15.902 -16.034 -16.191 -16.194 -16.009 
2.22222 -11.178 -12.044 -13.999 -15.324 -15.963 -16.179 -16.275 -16.192 -16.240 
2.42424 -11.268 -12.116 -13.869 -15.108 -15.884 -16.042 -16.059 -16.096 -16.094 
2.62626 -11.243 -11.786 -13.700 -14.961 -15.697 -15.799 -16.094 -16.154 -15.972 
2.82828 -11.164 -11.779 -13.273 -14.851 -15.593 -15.803 -16.058 -16.234 -15.991 
3.03030 -11.062 -11.551 -13.065 -14.550 -15.410 -15.683 -15.916 -15.742 -15.994 
3.23232 -10.921 -11.382 -12.899 -14.444 -15.300 -15.523 -15.831 -15.880 -15.781 
3.43434 -10.771 -11.222 -12.774 -14.300 -15.120 -15.430 -15.783 -15.925 -15.971 
3.63636 -10.607 -11.126 -12.526 -14.103 -14.932 -15.353 -15.529 -15.842 -15.834 
3.83838 -10.439 -10.982 -12.440 -14.093 -14.957 -15.191 -15.551 -15.758 -15.709 
4.04040 -10.283 -10.912 -12.207 -13.797 -14.701 -15.110 -15.349 -15.596 -15.811 
4.24242 -10.105 -10.747 -12.044 -13.635 -14.641 -14.945 -15.202 -15.578 -15.696 
4.44444 -9.933 -10.620 -12.073 -13.582 -14.514 -14.862 -15.230 -15.441 -15.671 
4.64646 -9.757 -10.493 -11.889 -13.544 -14.452 -14.833 -15.051 -15.399 -15.502 
4.84848 -9.592 -10.421 -11.818 -13.381 -14.262 -14.632 -14.991 -15.300 -15.465 
5.05051 -9.427 -10.304 -11.811 -13.334 -14.242 -14.640 -14.949 -15.180 -15.280 
5.25253 -9.265 -10.228 -11.691 -13.159 -14.144 -14.553 -14.766 -14.885 -15.271 
5.45455 -9.093 -10.151 -11.618 -13.151 -14.119 -14.418 -14.632 -15.059 -15.143 
5.65657 -8.945 -10.100 -11.682 -13.145 -13.930 -14.402 -14.592 -14.866 -15.047 
5.85859 -8.802 -10.007 -11.545 -13.055 -13.962 -14.236 -14.534 -14.812 -14.888 
6.06061 -8.643 -9.903 -11.477 -12.944 -13.807 -14.242 -14.495 -14.715 -14.863 
6.26263 -8.487 -9.907 -11.523 -12.965 -13.724 -14.162 -14.354 -14.552 -14.803 
6.46465 -8.386 -9.897 -11.423 -12.765 -13.591 -14.120 -14.200 -14.505 -14.823 
6.66667 -8.161 -9.609 -11.310 -12.781 -13.615 -13.967 -14.161 -14.499 -14.714 
6.86869 -8.061 -9.702 -11.317 -12.651 -13.481 -13.968 -14.119 -14.328 -14.669 
7.07071 -7.950 -9.608 -11.256 -12.572 -13.397 -13.842 -14.015 -14.358 -14.542 
7.27273 -7.770 -9.618 -11.271 -12.545 -13.334 -13.785 -13.916 -14.263 -14.417 
7.47475 -7.607 -9.474 -11.203 -12.603 -13.343 -13.745 -13.863 -14.070 -14.296 
7.67677 -7.478 -9.397 -11.162 -12.512 -13.270 -13.628 -13.872 -14.062 -14.275 
7.87879 -7.409 -9.225 -10.978 -12.400 -13.282 -13.628 -13.765 -13.920 -14.149 
8.08081 -7.209 -9.148 -11.002 -12.210 -13.086 -13.549 -13.720 -13.913 -14.114 
8.28283 -7.018 -8.893 -10.979 -12.272 -13.044 -13.431 -13.661 -13.745 -14.147 
8.48485 -6.842 -8.972 -10.780 -12.112 -12.925 -13.284 -13.610 -13.749 -14.060 
8.68687 -6.713 -8.765 -10.642 -12.125 -12.920 -13.296 -13.595 -13.615 -13.860 
8.88889 -6.561 -8.909 -10.731 -11.914 -12.839 -13.271 -13.491 -13.697 -13.893 
9.09091 -6.553 -8.679 -10.656 -11.857 -12.701 -13.188 -13.383 -13.664 -13.856 
9.29293 -6.561 -8.700 -10.393 -11.860 -12.633 -13.143 -13.382 -13.506 -13.911 
9.49495 -6.032 -8.261 -10.398 -11.677 -12.613 -13.002 -13.298 -13.419 -13.653 
9.69697 -5.882 -8.208 -10.244 -11.651 -12.549 -13.048 -13.215 -13.473 -13.594 
9.89899 -5.664 -8.057 -10.077 -11.657 -12.552 -13.037 -13.232 -13.271 -13.570 
10.10101 -5.629 -8.413 -10.177 -11.628 -12.516 -12.941 -13.119 -13.236 -13.622 
10.30303 -5.441 -7.944 -9.972 -11.558 -12.345 -12.780 -13.137 -13.320 -13.423 
10.50505 -5.214 -7.875 -9.947 -11.350 -12.401 -12.761 -13.015 -13.169 -13.353 
10.70707 -5.191 -7.698 -9.707 -11.375 -12.250 -12.698 -13.031 -13.127 -13.243 
10.90909 -5.053 -7.667 -9.727 -11.241 -12.242 -12.645 -12.928 -13.119 -13.352 
11.11111 -4.902 -7.626 -9.736 -11.263 -12.073 -12.545 -12.941 -13.095 -13.178 
